edmonton-D6,2012-03-08,gr,-07
edmonton-D6,2012-03-16,gr,-06
edmonton-D6,2012-03-23,gr,-06
edmonton-D6,2012-03-30,gr,-06
edmonton-D6,2012-04-10,gr,-06
edmonton-D6,2012-04-17,gr,-06
edmonton-D6,2012-04-24,gr,-06
edmonton-D6,2012-05-01,gr,-06
edmonton-D6,2012-05-08,gr,-06
edmonton-D6,2012-05-15,gr,-06
edmonton-D6,2012-05-23,gr,-06
edmonton-D6,2012-05-30,gr,-06
edmonton-D7,2011-06-06,gr,-06
edmonton-D7,2011-06-13,gr,-06
edmonton-D7,2011-06-20,gr,-06
edmonton-D7,2011-06-27,gr,-06
edmonton-D7,2011-07-05,gr,-06
edmonton-D7,2011-07-12,gr,-06
edmonton-D7,2011-07-19,gr,-06
edmonton-D7,2011-07-26,gr,-06
edmonton-D7,2011-08-03,gr,-06
edmonton-D7,2011-08-10,gr,-06
edmonton-D7,2011-08-17,gr,-06
edmonton-D7,2011-08-24,gr,-06
edmonton-D7,2011-08-31,gr,-06
edmonton-D7,2011-09-08,gr,-06
edmonton-D7,2011-09-15,gr,-06
edmonton-D7,2011-09-22,gr,-06
edmonton-D7,2011-09-29,gr,-06
edmonton-D7,2011-10-06,gr,-06
edmonton-D7,2011-10-14,gr,-06
edmonton-D7,2011-10-21,gr,-06
edmonton-D7,2011-11-02,gr,-06
edmonton-D7,2011-11-15,gr,-07
edmonton-D7,2011-11-25,gr,-07
edmonton-D7,2011-12-07,gr,-07
edmonton-D7,2011-12-14,gr,-07
edmonton-D7,2011-12-21,gr,-07
edmonton-D7,2011-12-30,gr,-07
edmonton-D7,2012-01-12,gr,-07
edmonton-D7,2012-01-24,gr,-07
edmonton-D7,2012-02-03,gr,-07
edmonton-D7,2012-02-15,gr,-07
edmonton-D7,2012-02-28,gr,-07
edmonton-D7,2012-03-09,gr,-07
edmonton-D7,2012-03-16,gr,-06
edmonton-D7,2012-03-23,gr,-06
edmonton-D7,2012-03-30,gr,-06
edmonton-D7,2012-04-10,gr,-06
edmonton-D7,2012-04-17,gr,-06
edmonton-D7,2012-04-24,gr,-06
edmonton-D7,2012-05-01,gr,-06
edmonton-D7,2012-05-08,gr,-06
edmonton-D7,2012-05-15,gr,-06
edmonton-D7,2012-05-23,gr,-06
edmonton-D7,2012-05-30,gr,-06
edmonton-E7,2011-06-07,gr,-06
edmonton-E7,2011-06-14,gr,-06
edmonton-E7,2011-06-21,gr,-06
edmonton-E7,2011-06-28,gr,-06
edmonton-E7,2011-07-06,gr,-06
edmonton-E7,2011-07-13,gr,-06
edmonton-E7,2011-07-20,gr,-06
edmonton-E7,2011-07-27,gr,-06
edmonton-E7,2011-08-04,gr,-06
edmonton-E7,2011-08-11,gr,-06
edmonton-E7,2011-08-18,gr,-06
